7,0.241,UFA,Temperature,31.2346570737978-0.245060684108892*Temperature*Age
21,0.541,dtpH07scong,Anisotropie,3.59337285132426*Age+0.0865478989931527*Temperature+3.63751354994833*Anisotropie*UFA+0.00166438274722192*Temperature^2-19.0439365553419
7,0.777,dtpH07spe2cong,Anisotropie,49583.4491941552*CFA-15075123.3272931*Anisotropie
19,0.604,dtpH07spe2cong,Anisotropie,4355025.60997287+115894.357731409*CFAdivUFA-70824.1088407017*UFA-25388000.9905237*Anisotropie-5624.14554090508*CFAdivUFA*CFA
25,0.558,dtpH07spe2cong,Anisotropie,947652.327830159*Age*UFAdivSFA+589906.851434628*UFAdivSFA*CFAdivUFA-604238.765059879-157352.301592593*Anisotropie*CFA-1230.26774908976*UFA^2
3,0.795,UFClyo,Anisotropie,67050750859.2959*Anisotropie
5,0.795,UFClyo,Anisotropie,67050750859.4448*Anisotropie-101.152200128141
15,0.189,tpH07slyo,Anisotropie,34.9849812547843+486977251.126251*tpH07spe2cong+34.9849812547843*UFAdivSFA+486977251.126251*Anisotropie*tpH07spe2cong
9,0.687,tpH07spe2lyo,Anisotropie,1.22737538494217e-7+1.82230254996386*tpH07spe2centri-5.09310010075096e-7*Anisotropie
13,0.604,tpH07spe2lyo,Anisotropie,1.07941713983989e-7+3.32114829454897e-10*dtpH07cong-1.88663437869342e-9*CFAdivUFA-3.19474796193312e-7*Anisotropie
15,0.535,tpH07spe2lyo,Anisotropie,1.22155316425899e-7+tpH07spe2centri+3.53382749595695e-10*dtpH07cong-9.76744403740814e-10*CFAdivUFA-4.30353413305588e-7*Anisotropie
17,0.534,tpH07spe2lyo,Anisotropie,1.12875283687429e-7+4.5631382487284e-10*dtpH07cong+1.27869263798744e-10*tpH07scong-1.96581159917308e-9*CFAdivUFA-3.65546967682055e-7*Anisotropie
28,0.318,dtpH07slyo,Anisotropie,57.5244012033273+-123.166869266647/UFA+9956.4500846017*UFAdivSFA^2*Anisotropie^2-0.0700693716491709*CFA-7940.16833674259*UFAdivSFA*Anisotropie^2
5,0.740,dtpH07spe2lyo,Anisotropie,5.05140740223795e-7*Anisotropie-1.25102543041755e-7
10,0.727,dtpH07spe2lyo,Anisotropie,2.68908351570748e-8+1.91199972165731e-8*Anisotropie+-1.17654433757699e-8/Anisotropie
27,0.485,dtpH07spe2lyo,Anisotropie,4.71634909527548e-6*Anisotropie+3.06335713537611e-7*CFAdivSFA+9.13361813575774e-9*Anisotropie*SFA+1.12734021760938e-6*CFAdivSFA^2-6.01711536929305e-7-9.02810666436116e-6*CFAdivSFA*Anisotropie
31,0.480,dtpH07spe2lyo,Anisotropie,4.74867731323926e-6*Anisotropie+3.19572927265817e-7*CFAdivSFA+2.1031055753329e-6*Anisotropie^2+1.10304051637374e-6*CFAdivSFA^2-5.45159995380942e-7-4.57790476192074e-8*UFAdivSFA-9.2813011138396e-6*CFAdivSFA*Anisotropie
31,0.679,dUFCdes,Anisotropie,0.378953447405303+0.0245320629411178*UFA*CFA+45.441319200403*UFAdivSFA^2-0.0594020294554484*Anisotropie*CFA-0.875298926181513*UFAdivSFA*UFA-1.26382800704568*UFAdivSFA*CFA
4,0.806,dtpH07des,Anisotropie,19.653238961575/Anisotropie
11,0.413,dtpH07des,Anisotropie,194.54855031673-0.223253346559525*Age*Anisotropie*Temperature^2
9,0.344,dtpH07sdes,Anisotropie,22.9845231595489-0.759855439771978*Temperature*Age*Anisotropie
9,0.738,UFCcentri,UFAdivSFA,612703535261.481-39165319575.3914*CFAdivUFA-1034902032090.06*UFAdivSFA
11,0.671,UFCcentri,UFAdivSFA,481092828416.438-63034247615.4164*Age-1317823551342.09*UFAdivSFA^2
13,0.615,UFCcentri,UFAdivSFA,392048505821.71+13825773097.6564*Temperature-56030938990.346*CFAdivUFA-1359501534119.19*UFAdivSFA
3,0.952,tpH07spe2centri,UFAdivSFA,1.06039479824848e-8*UFAdivSFA
7,0.733,tpH07spe2centri,UFAdivSFA,1.23073760820795e-9+2.11651137071939e-8*UFAdivSFA^2
8,0.729,tpH07spe2centri,UFAdivSFA,1.71658004292119e-9+6.00018224530326e-9*UFAdivSFA/CFAdivUFA
9,0.644,tpH07spe2centri,UFAdivSFA,1.62610784838162e-9+6.57337298182197e-10*UFA*UFAdivSFA^2
11,0.492,tpH07spe2centri,UFAdivSFA,3.38648035873515e-9+5.56380976381512e-8*UFAdivSFA^2-4.00354953359013e-10*UFA
13,0.481,tpH07spe2centri,UFAdivSFA,1.33509416740305e-9+2.17406976794483e-7*UFAdivSFA^2-6.5595931332147e-11*UFA^2
15,0.433,tpH07spe2centri,UFAdivSFA,4.06051503725042e-9+1.04280023474994e-7*UFAdivSFA+5.8569531230778e-8*UFAdivSFA^2-2.3477021990823e-9*UFA
17,0.298,tpH07spe2centri,UFAdivSFA,1.63561796063756e-9+2.98756530131263e-7*UFAdivSFA^3-1.57997992673257e-12*UFA^3
11,0.947,dUFCcong,UFAdivSFA,0.109400977576667+3.27908077192173*Anisotropie+1.84854074895982*UFAdivSFA-3.94238548356359*UFAdivSFA^2
12,0.934,dUFCcong,UFAdivSFA,0.890420685427687+(12.075341069316*UFAdivSFA+73.2315556415024*UFAdivSFA^3-0.943665542824327-51.5061941345233*UFAdivSFA^2)/(CFAdivUFA-3.83166666666667)
9,0.637,dtpH07spe2cong,UFAdivSFA,363678.677056707*UFAdivSFA*Age^2-1329697.28026716
25,0.558,dtpH07spe2cong,UFAdivSFA,947652.327830159*Age*UFAdivSFA+589906.851434628*UFAdivSFA*CFAdivUFA-604238.765059879-157352.301592593*Anisotropie*CFA-1230.26774908976*UFA^2
5,0.495,TpH07lyo,UFAdivSFA,412.75006169821+395.158658066958*UFAdivSFA
9,0.297,TpH07lyo,UFAdivSFA,477.114232356697+379.827432923798*UFAdivSFA-80.3165277399795*dUFCcong
5,0.466,tpH07slyo,UFAdivSFA,40.4002189518095+41.44601402404*UFAdivSFA
9,0.202,tpH07slyo,UFAdivSFA,35.0894609960103+514860512.970468*tpH07spe2cong+37.3221046631054*UFAdivSFA
15,0.189,tpH07slyo,UFAdivSFA,34.9849812547843+486977251.126251*tpH07spe2cong+34.9849812547843*UFAdivSFA+486977251.126251*Anisotropie*tpH07spe2cong
7,0.716,dtUFClyo,UFAdivSFA,1.43026347931909-2.6445716639312*UFAdivSFA^2
9,0.429,dtUFClyo,UFAdivSFA,2.28628680295789-0.107527390927353*CFAdivUFA-2.79172328021562*UFAdivSFA
9,0.319,dtpH07lyo,UFAdivSFA,571.37624269003*UFAdivSFA+40.9458652019573*Age-136.435846255982
28,0.318,dtpH07slyo,UFAdivSFA,57.5244012033273+-123.166869266647/UFA+9956.4500846017*UFAdivSFA^2*Anisotropie^2-0.0700693716491709*CFA-7940.16833674259*UFAdivSFA*Anisotropie^2
31,0.480,dtpH07spe2lyo,UFAdivSFA,4.74867731323926e-6*Anisotropie+3.19572927265817e-7*CFAdivSFA+2.1031055753329e-6*Anisotropie^2+1.10304051637374e-6*CFAdivSFA^2-5.45159995380942e-7-4.57790476192074e-8*UFAdivSFA-9.2813011138396e-6*CFAdivSFA*Anisotropie
11,0.753,dUFCdes,UFAdivSFA,1.93648465571278-CFAdivSFA-0.0953350066417255*CFAdivUFA-2.42005382725811*UFAdivSFA
31,0.679,dUFCdes,UFAdivSFA,0.378953447405303+0.0245320629411178*UFA*CFA+45.441319200403*UFAdivSFA^2-0.0594020294554484*Anisotropie*CFA-0.875298926181513*UFAdivSFA*UFA-1.26382800704568*UFAdivSFA*CFA
3,0.829,dUFCsto3,UFAdivSFA,1.79943049065421+UFAdivSFA
3,0.533,dtpH07spe2sto3,UFAdivSFA,-7.14278383129952e-5*UFAdivSFA
3,0.654,dtpH07spe2tot,UFAdivSFA,-8.23540047457686e-5*UFAdivSFA
3,0.794,UFCcentri,CFAdivSFA,407949528113.788*CFAdivSFA
5,0.780,UFCcentri,CFAdivSFA,480405536501.291*CFAdivSFA-33315948186.9376
7,0.755,UFCcentri,CFAdivSFA,73247257445.9776+508310745181.856*CFAdivSFA^2
5,0.806,tpH07scentri,CFAdivSFA,48.8866215099861-26.7041405508347*CFAdivSFA
13,0.368,tpH07cong,CFAdivSFA,100.591454400055+9.13519744333553*tpH07scentri-0.661808568655759*CFA-27.3966374382736*CFAdivSFA
1,1.000,dUFCcong,CFAdivSFA,1.96071522506631*CFAdivSFA-0.277490577743513
9,0.986,dUFCcong,CFAdivSFA,55.1414148433596*CFAdivSFA+10.3255002304722*Age+0.514739164268346*SFA+0.34241964731125*Age*CFAdivSFA*SFA-28.4770239544387-0.181672646212357*Age*SFA-0.970189000715207*CFAdivSFA*SFA-19.4616758270681*Age*CFAdivSFA
3,0.959,dtpH07scong,CFAdivSFA,2.5121592613314-CFAdivSFA
5,0.938,dtpH07spe2cong,CFAdivSFA,1855565.80113977*CFAdivSFA-1948810.49667333
3,0.738,dtUFClyo,CFAdivSFA,0.809531250000001+CFAdivSFA
15,0.546,dtpH07spe2lyo,CFAdivSFA,6.33401315519669e-8+6.2929309846251e-9*CFAdivUFA+9.27447167448279e-9*CFAdivSFA*CFA-9.46721397609155e-9*CFA
27,0.485,dtpH07spe2lyo,CFAdivSFA,4.71634909527548e-6*Anisotropie+3.06335713537611e-7*CFAdivSFA+9.13361813575774e-9*Anisotropie*SFA+1.12734021760938e-6*CFAdivSFA^2-6.01711536929305e-7-9.02810666436116e-6*CFAdivSFA*Anisotropie
31,0.480,dtpH07spe2lyo,CFAdivSFA,4.74867731323926e-6*Anisotropie+3.19572927265817e-7*CFAdivSFA+2.1031055753329e-6*Anisotropie^2+1.10304051637374e-6*CFAdivSFA^2-5.45159995380942e-7-4.57790476192074e-8*UFAdivSFA-9.2813011138396e-6*CFAdivSFA*Anisotropie
42,0.395,dtpH07spe2lyo,CFAdivSFA,7.67121116609111e-7+5.87870916751006e-8*CFAdivUFA+1.09761756916611e-9*CFA^2+3.43219008065821e-16*CFAdivSFA*CFA^2/(8.49573050116874e-8+1.4858672928638e-7*CFAdivUFA)-3.88841273393081e-8*CFA-2.18735937828842e-6*CFAdivSFA-8.58318442869028e-11*CFA*CFAdivUFA^2
1,1.000,dUFCdes,CFAdivSFA,CFAdivSFA
11,0.753,dUFCdes,CFAdivSFA,1.93648465571278-CFAdivSFA-0.0953350066417255*CFAdivUFA-2.42005382725811*UFAdivSFA
19,0.718,dUFCdes,CFAdivSFA,0.112369261840868*CFA-1.12811862198614-4.85393173118144*CFAdivSFA^2-0.298421865075334*CFAdivUFA*CFAdivSFA^2
7,0.259,dtpH07tot,CFAdivSFA,426.503608748101+CFAdivSFA+20.651963798828*UFA
4,0.658,dtpH07stot,CFAdivSFA,56.4348673458014/CFAdivSFA
9,0.738,UFCcentri,CFAdivUFA,612703535261.481-39165319575.3914*CFAdivUFA-1034902032090.06*UFAdivSFA
13,0.615,UFCcentri,CFAdivUFA,392048505821.71+13825773097.6564*Temperature-56030938990.346*CFAdivUFA-1359501534119.19*UFAdivSFA
10,0.527,tpH07scentri,CFAdivUFA,28.2187584334828+0.279806026491558*CFAdivUFA+12.6839877567067/Age
8,0.729,tpH07spe2centri,CFAdivUFA,1.71658004292119e-9+6.00018224530326e-9*UFAdivSFA/CFAdivUFA
12,0.934,dUFCcong,CFAdivUFA,0.890420685427687+(12.075341069316*UFAdivSFA+73.2315556415024*UFAdivSFA^3-0.943665542824327-51.5061941345233*UFAdivSFA^2)/(CFAdivUFA-3.83166666666667)
19,0.604,dtpH07spe2cong,CFAdivUFA,4355025.60997287+115894.357731409*CFAdivUFA-70824.1088407017*UFA-25388000.9905237*Anisotropie-5624.14554090508*CFAdivUFA*CFA
25,0.558,dtpH07spe2cong,CFAdivUFA,947652.327830159*Age*UFAdivSFA+589906.851434628*UFAdivSFA*CFAdivUFA-604238.765059879-157352.301592593*Anisotropie*CFA-1230.26774908976*UFA^2
5,0.722,tpH07spe2lyo,CFAdivUFA,5.71914852684655e-8-2.98258941113387e-9*CFAdivUFA
13,0.604,tpH07spe2lyo,CFAdivUFA,1.07941713983989e-7+3.32114829454897e-10*dtpH07cong-1.88663437869342e-9*CFAdivUFA-3.19474796193312e-7*Anisotropie
15,0.535,tpH07spe2lyo,CFAdivUFA,1.22155316425899e-7+tpH07spe2centri+3.53382749595695e-10*dtpH07cong-9.76744403740814e-10*CFAdivUFA-4.30353413305588e-7*Anisotropie
17,0.534,tpH07spe2lyo,CFAdivUFA,1.12875283687429e-7+4.5631382487284e-10*dtpH07cong+1.27869263798744e-10*tpH07scong-1.96581159917308e-9*CFAdivUFA-3.65546967682055e-7*Anisotropie
9,0.429,dtUFClyo,CFAdivUFA,2.28628680295789-0.107527390927353*CFAdivUFA-2.79172328021562*UFAdivSFA
3,0.541,dtpH07slyo,CFAdivUFA,19.6961777358635-CFAdivUFA
5,0.499,dtpH07slyo,CFAdivUFA,19.9283383939875-1.15688487719488*CFAdivUFA
15,0.546,dtpH07spe2lyo,CFAdivUFA,6.33401315519669e-8+6.2929309846251e-9*CFAdivUFA+9.27447167448279e-9*CFAdivSFA*CFA-9.46721397609155e-9*CFA
42,0.395,dtpH07spe2lyo,CFAdivUFA,7.67121116609111e-7+5.87870916751006e-8*CFAdivUFA+1.09761756916611e-9*CFA^2+3.43219008065821e-16*CFAdivSFA*CFA^2/(8.49573050116874e-8+1.4858672928638e-7*CFAdivUFA)-3.88841273393081e-8*CFA-2.18735937828842e-6*CFAdivSFA-8.58318442869028e-11*CFA*CFAdivUFA^2
11,0.753,dUFCdes,CFAdivUFA,1.93648465571278-CFAdivSFA-0.0953350066417255*CFAdivUFA-2.42005382725811*UFAdivSFA
19,0.718,dUFCdes,CFAdivUFA,0.112369261840868*CFA-1.12811862198614-4.85393173118144*CFAdivSFA^2-0.298421865075334*CFAdivUFA*CFAdivSFA^2
5,0.623,dtpH07des,CFAdivUFA,167.740157613764-10.8825459941399*CFAdivUFA
3,0.501,dtpH07sdes,CFAdivUFA,17.7617387114744-CFAdivUFA
7,0.256,UFCsto3,CFAdivUFA,0.00826356276614268*UFClyo*CFAdivUFA-96440080.7336115
25,0.260,dtpH07stot,CFAdivUFA,69.387526214499+1.20041143342356*CFAdivUFA+-96.4151102065139/CFAdivUFA^2+8.00612618766854*Temperature/CFAdivUFA-0.0511166124159313*Temperature^2
5,0.246,UFCcong,UFCcentri,22607276747.142+0.0500893486580197*UFCcentri
7,0.221,UFCcong,UFCcentri,19552871341.0725+0.00107826862896757*UFCcentri*SFA
9,0.100,UFCcong,UFCcentri,26960063086.4903+0.0424782768253699*UFCcentri-1.10038418554509e18*tpH07spe2centri
12,0.051,UFCcong,UFCcentri,15312696000.0587+3379294139.001*UFCcentri/(28676063482.2348+0.0469431667746745*UFCcentri)
1,1.000,tpH07cong,tpH07centri,tpH07centri
9,0.305,tpH07scong,tpH07centri,3.31856580303102+1.7412242990996*tpH07scentri-0.0696502451552005*tpH07centri
7,0.426,tpH07ssto3,tpH07centri,240.250136720422-0.0885812811886947*Age*tpH07centri
3,0.379,tpH07cong,tpH07scentri,11.0243464750784*tpH07scentri
5,0.377,tpH07cong,tpH07scentri,15.8366833400773+10.5969955271962*tpH07scentri
7,0.376,tpH07cong,tpH07scentri,210.734041391778+0.141750859451379*tpH07scentri^2
13,0.368,tpH07cong,tpH07scentri,100.591454400055+9.13519744333553*tpH07scentri-0.661808568655759*CFA-27.3966374382736*CFAdivSFA
1,1.000,tpH07scong,tpH07scentri,tpH07scentri
3,0.400,tpH07scong,tpH07scentri,1.9966821950802+tpH07scentri
5,0.390,tpH07scong,tpH07scentri,1.62201052742394+1.01102473204636*tpH07scentri
7,0.357,tpH07scong,tpH07scentri,19.5188283548236+0.0140070153795791*tpH07scentri^2
9,0.305,tpH07scong,tpH07scentri,3.31856580303102+1.7412242990996*tpH07scentri-0.0696502451552005*tpH07centri
9,0.100,UFCcong,tpH07spe2centri,26960063086.4903+0.0424782768253699*UFCcentri-1.10038418554509e18*tpH07spe2centri
3,0.455,tpH07spe2cong,tpH07spe2centri,8.86853017808998e-9+tpH07spe2centri
5,0.263,tpH07spe2cong,tpH07spe2centri,7.34618603720243e-9+1.87777112111866*tpH07spe2centri
7,0.254,tpH07spe2cong,tpH07spe2centri,7.03964827903723e-9+0.0360546319743555*SFA*tpH07spe2centri
11,0.179,tpH07spe2cong,tpH07spe2centri,4.98789740091027e-9+3.63387501732484*tpH07spe2centri-196293753.272919*tpH07spe2centri^2
13,0.127,tpH07spe2cong,tpH07spe2centri,5.57388546559434e-9+0.054691268381914*SFA*tpH07spe2centri-112501825.059753*tpH07spe2centri^2
15,0.116,tpH07spe2cong,tpH07spe2centri,5.28440262972042e-9+3.49390041645265*tpH07spe2centri-62250.9773548658*SFA^2*tpH07spe2centri^2
17,0.097,tpH07spe2cong,tpH07spe2centri,6.73767717102917e-9+0.0505806078172855*SFA*tpH07spe2centri-2.62511013665834e-10*Age-95721131.7925812*tpH07spe2centri^2
9,0.687,tpH07spe2lyo,tpH07spe2centri,1.22737538494217e-7+1.82230254996386*tpH07spe2centri-5.09310010075096e-7*Anisotropie
15,0.535,tpH07spe2lyo,tpH07spe2centri,1.22155316425899e-7+tpH07spe2centri+3.53382749595695e-10*dtpH07cong-9.76744403740814e-10*CFAdivUFA-4.30353413305588e-7*Anisotropie
3,0.560,TpH07lyo,tpH07scong,14.2498103262867*tpH07scong
3,0.837,tpH07spe2lyo,tpH07scong,1.47229203862864e-9*tpH07scong
17,0.534,tpH07spe2lyo,tpH07scong,1.12875283687429e-7+4.5631382487284e-10*dtpH07cong+1.27869263798744e-10*tpH07scong-1.96581159917308e-9*CFAdivUFA-3.65546967682055e-7*Anisotropie
9,0.202,tpH07slyo,tpH07spe2cong,35.0894609960103+514860512.970468*tpH07spe2cong+37.3221046631054*UFAdivSFA
15,0.189,tpH07slyo,tpH07spe2cong,34.9849812547843+486977251.126251*tpH07spe2cong+34.9849812547843*UFAdivSFA+486977251.126251*Anisotropie*tpH07spe2cong
7,0.400,TpH07lyo,dUFCcong,648.259404773546-63.8816778029957*Age*dUFCcong
9,0.297,TpH07lyo,dUFCcong,477.114232356697+379.827432923798*UFAdivSFA-80.3165277399795*dUFCcong
11,0.253,TpH07lyo,dUFCcong,677.351379674585-0.002235248009008*dUFCcong*CFA*SFA^2
13,0.604,tpH07spe2lyo,dtpH07cong,1.07941713983989e-7+3.32114829454897e-10*dtpH07cong-1.88663437869342e-9*CFAdivUFA-3.19474796193312e-7*Anisotropie
15,0.535,tpH07spe2lyo,dtpH07cong,1.22155316425899e-7+tpH07spe2centri+3.53382749595695e-10*dtpH07cong-9.76744403740814e-10*CFAdivUFA-4.30353413305588e-7*Anisotropie
17,0.534,tpH07spe2lyo,dtpH07cong,1.12875283687429e-7+4.5631382487284e-10*dtpH07cong+1.27869263798744e-10*tpH07scong-1.96581159917308e-9*CFAdivUFA-3.65546967682055e-7*Anisotropie
7,0.256,UFCsto3,UFClyo,0.00826356276614268*UFClyo*CFAdivUFA-96440080.7336115
3,0.349,tpH07sto3,tpH07slyo,22.4242820764574*tpH07slyo
5,0.294,tpH07sto3,tpH07slyo,28.072123385257*tpH07slyo-308.879515487953
3,0.826,tpH07ssto3,tpH07slyo,2.84105887248743*tpH07slyo
1,1.000,tpH07ssto3,dtpH07des,dtpH07des
5,0.685,UFCsto3,dtpH07sdes,1116763708.64127-68018220.522062*dtpH07sdes
4,0.689,UFCsto3,dtpH07lyo,30969303690.1215/dtpH07lyo
6,0.667,UFCsto3,dtpH07lyo,-824.554510265355/(dtpH07lyo*dtpH07spe2lyo)
7,0.273,tpH07sto3,dtpH07slyo,595.456771881135+1.26213866168634*Temperature*dtpH07slyo
6,0.667,UFCsto3,dtpH07spe2lyo,-824.554510265355/(dtpH07lyo*dtpH07spe2lyo)
